==10680== NVPROF is profiling process 10680, command: ./stencil 20 2048
Time: 811637.88us
==10680== Profiling application: ./stencil 20 2048
==10680== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
1.37991s  171.97us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2b6257680000  [Unified Memory GPU page faults]
1.37991s  224.99us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     9   0x2b6256b90000  [Unified Memory GPU page faults]
1.37996s  147.84us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2b6256083000  [Unified Memory GPU page faults]
1.38009s  186.08us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2b625d590000  [Unified Memory GPU page faults]
1.38011s  194.66us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    24   0x2b6256100000  [Unified Memory GPU page faults]
1.38014s  80.640us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    15   0x2b625cac0000  [Unified Memory GPU page faults]
1.38022s  91.040us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2b625cb00000  [Unified Memory GPU page faults]
1.38028s  79.808us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     3   0x2b625d5c0000  [Unified Memory GPU page faults]
1.38030s  76.416us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2b625c020000  [Unified Memory GPU page faults]
1.38031s  124.90us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2b6256c01000  [Unified Memory GPU page faults]
1.38036s  182.05us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    25   0x2b6257700000  [Unified Memory GPU page faults]
1.38038s  121.73us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2b625c040000  [Unified Memory GPU page faults]
1.38044s  104.96us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    17   0x2b6256c10000  [Unified Memory GPU page faults]
1.38050s  106.75us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    13   0x2b625c100000  [Unified Memory GPU page faults]
1.38054s  90.752us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2b625d700000  [Unified Memory GPU page faults]
1.38055s  185.50us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    17   0x2b6256c80000  [Unified Memory GPU page faults]
1.38061s  162.66us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    17   0x2b6256200000  [Unified Memory GPU page faults]
1.38063s  166.78us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    20   0x2b6257800000  [Unified Memory GPU page faults]
1.38074s  128.42us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    19   0x2b6256d00000  [Unified Memory GPU page faults]
1.38078s  164.32us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    20   0x2b6256240000  [Unified Memory GPU page faults]
1.38080s  181.54us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    16   0x2b6257880000  [Unified Memory GPU page faults]
1.38087s  66.816us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2b625cc80000  [Unified Memory GPU page faults]
1.38094s  105.12us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2b625cd00000  [Unified Memory GPU page faults]
1.38356s  32.448us          (10902 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         3        39                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [468]
1.38370s  5.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2b6256a00000  [Unified Memory Memcpy DtoD]
1.38371s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a0a000  [Unified Memory Memcpy DtoD]
1.38371s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a0b000  [Unified Memory Memcpy DtoD]
1.38371s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a0d000  [Unified Memory Memcpy DtoD]
1.38371s  2.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b6256a0f000  [Unified Memory Memcpy DtoD]
1.38372s  2.9440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b6256a12000  [Unified Memory Memcpy DtoD]
1.38372s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a17000  [Unified Memory Memcpy DtoD]
1.38372s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b6256a19000  [Unified Memory Memcpy DtoD]
1.38372s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a1d000  [Unified Memory Memcpy DtoD]
1.38373s  1.9840us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a1f000  [Unified Memory Memcpy DtoD]
1.38373s  2.0160us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a20000  [Unified Memory Memcpy DtoD]
1.38373s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a21000  [Unified Memory Memcpy DtoD]
1.38373s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a22000  [Unified Memory Memcpy DtoD]
1.38373s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a24000  [Unified Memory Memcpy DtoD]
1.38374s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b6256a26000  [Unified Memory Memcpy DtoD]
1.38374s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a2b000  [Unified Memory Memcpy DtoD]
1.38374s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a2c000  [Unified Memory Memcpy DtoD]
1.38374s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b6256a2e000  [Unified Memory Memcpy DtoD]
1.38375s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a32000  [Unified Memory Memcpy DtoD]
1.38375s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b6256a33000  [Unified Memory Memcpy DtoD]
1.38375s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a37000  [Unified Memory Memcpy DtoD]
1.38375s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a39000  [Unified Memory Memcpy DtoD]
1.38375s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b6256a3a000  [Unified Memory Memcpy DtoD]
1.38376s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a3d000  [Unified Memory Memcpy DtoD]
1.38376s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a3f000  [Unified Memory Memcpy DtoD]
1.38376s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a41000  [Unified Memory Memcpy DtoD]
1.38376s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a43000  [Unified Memory Memcpy DtoD]
1.38377s  20.736us                    -               -         -         -         -  Tesla V100-PCIE         -         -          240.000000KB   0x2b6256a44000  [Unified Memory Memcpy DtoD]
1.38385s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257500000  [Unified Memory Memcpy DtoH]
1.38386s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257501000  [Unified Memory Memcpy DtoH]
1.38386s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b6257502000  [Unified Memory Memcpy DtoH]
1.38386s  2.6240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b6257507000  [Unified Memory Memcpy DtoH]
1.38386s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625750a000  [Unified Memory Memcpy DtoH]
1.38387s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625750d000  [Unified Memory Memcpy DtoH]
1.38387s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625750f000  [Unified Memory Memcpy DtoH]
1.38387s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b6257510000  [Unified Memory Memcpy DtoH]
1.38387s  2.0160us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257513000  [Unified Memory Memcpy DtoH]
1.38387s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b6257514000  [Unified Memory Memcpy DtoH]
1.38388s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257518000  [Unified Memory Memcpy DtoH]
1.38388s  7.1040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           76.000000KB   0x2b6256a80000  [Unified Memory Memcpy DtoD]
1.38388s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b6257519000  [Unified Memory Memcpy DtoH]
1.38388s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625751d000  [Unified Memory Memcpy DtoH]
1.38388s  2.9120us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b625751e000  [Unified Memory Memcpy DtoH]
1.38389s  3.1360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a93000  [Unified Memory Memcpy DtoD]
1.38389s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257524000  [Unified Memory Memcpy DtoH]
1.38389s  2.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a95000  [Unified Memory Memcpy DtoD]
1.38389s  3.1680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b6257525000  [Unified Memory Memcpy DtoH]
1.38389s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a96000  [Unified Memory Memcpy DtoD]
1.38389s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625752c000  [Unified Memory Memcpy DtoH]
1.38389s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b6256a97000  [Unified Memory Memcpy DtoD]
1.38389s  11.616us                    -               -         -         -         -  Tesla V100-PCIE         -         -          136.000000KB   0x2b625752d000  [Unified Memory Memcpy DtoH]
1.38390s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a9c000  [Unified Memory Memcpy DtoD]
1.38390s  2.7840us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a9e000  [Unified Memory Memcpy DtoD]
1.38390s  3.3600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a9f000  [Unified Memory Memcpy DtoD]
1.38390s  2.7840us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256aa1000  [Unified Memory Memcpy DtoD]
1.38391s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625754f000  [Unified Memory Memcpy DtoH]
1.38391s  3.2640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b6256aa2000  [Unified Memory Memcpy DtoD]
1.38391s  62.016us                    -               -         -         -         -  Tesla V100-PCIE         -         -          704.000000KB   0x2b6257550000  [Unified Memory Memcpy DtoH]
1.38391s  4.1280us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256aa7000  [Unified Memory Memcpy DtoD]
1.38391s  29.760us                    -               -         -         -         -  Tesla V100-PCIE         -         -          352.000000KB   0x2b6256aa8000  [Unified Memory Memcpy DtoD]
1.38399s  3.0400us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257500000  [Unified Memory Memcpy HtoD]
1.38399s  2.8800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257501000  [Unified Memory Memcpy HtoD]
1.38400s  4.0640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b6257502000  [Unified Memory Memcpy HtoD]
1.38400s  3.4240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b6257507000  [Unified Memory Memcpy HtoD]
1.38400s  3.3280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625750a000  [Unified Memory Memcpy HtoD]
1.38401s  3.6800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625750d000  [Unified Memory Memcpy HtoD]
1.38401s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625750f000  [Unified Memory Memcpy HtoD]
1.38401s  3.3280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b6257510000  [Unified Memory Memcpy HtoD]
1.38402s  2.9120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257513000  [Unified Memory Memcpy HtoD]
1.38402s  4.3520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b6257514000  [Unified Memory Memcpy HtoD]
1.38402s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257518000  [Unified Memory Memcpy HtoD]
1.38403s  3.6800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b6257519000  [Unified Memory Memcpy HtoD]
1.38403s  3.3920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625751d000  [Unified Memory Memcpy HtoD]
1.38403s  4.3520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b625751e000  [Unified Memory Memcpy HtoD]
1.38404s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257524000  [Unified Memory Memcpy HtoD]
1.38404s  5.3440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b6257525000  [Unified Memory Memcpy HtoD]
1.38405s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625752c000  [Unified Memory Memcpy HtoD]
1.38405s  13.824us                    -               -         -         -         -  Tesla V100-PCIE         -         -          136.000000KB   0x2b625752d000  [Unified Memory Memcpy HtoD]
1.38406s  3.3600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625754f000  [Unified Memory Memcpy HtoD]
1.38407s  61.056us                    -               -         -         -         -  Tesla V100-PCIE         -         -          704.000000KB   0x2b6257550000  [Unified Memory Memcpy HtoD]
1.38416s  4.5760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2b625ca00000  [Unified Memory Memcpy DtoD]
1.38416s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625ca0b000  [Unified Memory Memcpy DtoD]
1.38417s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca0e000  [Unified Memory Memcpy DtoD]
1.38417s  1.9840us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca10000  [Unified Memory Memcpy DtoD]
1.38417s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca11000  [Unified Memory Memcpy DtoD]
1.38417s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b625ca13000  [Unified Memory Memcpy DtoD]
1.38418s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca17000  [Unified Memory Memcpy DtoD]
1.38418s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca18000  [Unified Memory Memcpy DtoD]
1.38418s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625ca1a000  [Unified Memory Memcpy DtoD]
1.38418s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca1d000  [Unified Memory Memcpy DtoD]
1.38419s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca1f000  [Unified Memory Memcpy DtoD]
1.38419s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca20000  [Unified Memory Memcpy DtoD]
1.38419s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625ca21000  [Unified Memory Memcpy DtoD]
1.38419s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca24000  [Unified Memory Memcpy DtoD]
1.38419s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625ca25000  [Unified Memory Memcpy DtoD]
1.38420s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625ca28000  [Unified Memory Memcpy DtoD]
1.38420s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b625ca2b000  [Unified Memory Memcpy DtoD]
1.38420s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca2f000  [Unified Memory Memcpy DtoD]
1.38420s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca30000  [Unified Memory Memcpy DtoD]
1.38420s  2.6240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b625ca31000  [Unified Memory Memcpy DtoD]
1.38421s  2.7840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b625ca35000  [Unified Memory Memcpy DtoD]
1.38421s  2.5600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625ca39000  [Unified Memory Memcpy DtoD]
1.38421s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca3c000  [Unified Memory Memcpy DtoD]
1.38421s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca3d000  [Unified Memory Memcpy DtoD]
1.38422s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625ca3e000  [Unified Memory Memcpy DtoD]
1.38422s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625ca41000  [Unified Memory Memcpy DtoD]
1.38422s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca44000  [Unified Memory Memcpy DtoD]
1.38422s  2.4640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b625ca46000  [Unified Memory Memcpy DtoD]
1.38423s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca4a000  [Unified Memory Memcpy DtoD]
1.38423s  3.8080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b625ca4b000  [Unified Memory Memcpy DtoD]
1.38423s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca52000  [Unified Memory Memcpy DtoD]
1.38423s  4.8000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b625ca53000  [Unified Memory Memcpy DtoD]
1.38424s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca5f000  [Unified Memory Memcpy DtoD]
1.38424s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca61000  [Unified Memory Memcpy DtoD]
1.38424s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca62000  [Unified Memory Memcpy DtoD]
1.38425s  10.048us                    -               -         -         -         -  Tesla V100-PCIE         -         -          116.000000KB   0x2b625ca63000  [Unified Memory Memcpy DtoD]
1.38434s  3.2640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b625ca80000  [Unified Memory Memcpy DtoD]
1.38434s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca87000  [Unified Memory Memcpy DtoD]
1.38434s  4.2240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2b625ca88000  [Unified Memory Memcpy DtoD]
1.38435s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca92000  [Unified Memory Memcpy DtoD]
1.38435s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca93000  [Unified Memory Memcpy DtoD]
1.38435s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca95000  [Unified Memory Memcpy DtoD]
1.38435s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca96000  [Unified Memory Memcpy DtoD]
1.38435s  1.9840us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca98000  [Unified Memory Memcpy DtoD]
1.38436s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b625ca99000  [Unified Memory Memcpy DtoD]
1.38436s  2.4640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca9d000  [Unified Memory Memcpy DtoD]
1.38436s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca9f000  [Unified Memory Memcpy DtoD]
1.38436s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625caa1000  [Unified Memory Memcpy DtoD]
1.38437s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625caa3000  [Unified Memory Memcpy DtoD]
1.38437s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625caa6000  [Unified Memory Memcpy DtoD]
1.38437s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b625caa7000  [Unified Memory Memcpy DtoD]
1.38437s  27.584us                    -               -         -         -         -  Tesla V100-PCIE         -         -          336.000000KB   0x2b625caac000  [Unified Memory Memcpy DtoD]
1.38440s  32.384us          (10902 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        41                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [466]
1.38444s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625d500000  [Unified Memory Memcpy DtoH]
1.38444s  2.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625d501000  [Unified Memory Memcpy DtoH]
1.38445s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b625d502000  [Unified Memory Memcpy DtoH]
1.38445s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625d507000  [Unified Memory Memcpy DtoH]
1.38445s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625d508000  [Unified Memory Memcpy DtoH]
1.38445s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625d50b000  [Unified Memory Memcpy DtoH]
1.38446s  3.3280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b625d50c000  [Unified Memory Memcpy DtoH]
1.38446s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625d512000  [Unified Memory Memcpy DtoH]
1.38446s  4.7680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2b625d513000  [Unified Memory Memcpy DtoH]
1.38447s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625d51d000  [Unified Memory Memcpy DtoH]
1.38447s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b625d51e000  [Unified Memory Memcpy DtoH]
1.38447s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625d522000  [Unified Memory Memcpy DtoH]
