==13466== NVPROF is profiling process 13466, command: ./stencil 20 2048
Time: 7682044.03us
==13466== Profiling application: ./stencil 20 2048
==13466== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
1.88107s  158.14us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     3   0x2b1598901000  [Unified Memory GPU page faults]
1.88107s  223.42us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    12   0x2b1597900000  [Unified Memory GPU page faults]
1.88123s  141.22us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b1596200000  [Unified Memory GPU page faults]
1.88124s  6.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           64.000000KB   0x2b15979f0000  [Unified Memory Memcpy DtoH]
1.88127s  7.6800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           64.000000KB   0x2b15979f0000  [Unified Memory Memcpy HtoD]
1.88127s  160.00us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    15   0x2b1531680000  [Unified Memory GPU page faults]
1.88137s  180.90us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    14   0x2b1596220000  [Unified Memory GPU page faults]
1.88143s  149.38us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2b1531700000  [Unified Memory GPU page faults]
1.88155s  178.82us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    21   0x2b1596280000  [Unified Memory GPU page faults]
1.88159s  80.800us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    10   0x2b1598500000  [Unified Memory GPU page faults]
1.88167s  113.50us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2b1531800000  [Unified Memory GPU page faults]
1.88174s  185.76us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2b1596300000  [Unified Memory GPU page faults]
1.88179s  167.97us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    12   0x2b1531820000  [Unified Memory GPU page faults]
1.88192s  82.752us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    19   0x2b1598b00000  [Unified Memory GPU page faults]
1.88196s  167.62us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    24   0x2b1531880000  [Unified Memory GPU page faults]
1.88201s  111.68us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b1596400000  [Unified Memory GPU page faults]
1.88212s  178.66us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    19   0x2b1596420000  [Unified Memory GPU page faults]
1.88213s  157.70us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     9   0x2b1598680000  [Unified Memory GPU page faults]
1.88228s  229.25us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    19   0x2b1531900000  [Unified Memory GPU page faults]
1.88230s  241.76us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    22   0x2b1596480000  [Unified Memory GPU page faults]
1.88249s  8.4160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           64.000000KB   0x2b15319f0000  [Unified Memory Memcpy DtoD]
1.88252s  83.872us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2b1598701000  [Unified Memory GPU page faults]
1.88255s  73.920us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    11   0x2b1598c80000  [Unified Memory GPU page faults]
1.88257s  6.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           64.000000KB   0x2b15987f0000  [Unified Memory Memcpy DtoD]
1.88262s  163.23us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    13   0x2b1596500000  [Unified Memory GPU page faults]
1.88279s  81.664us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2b1598d00000  [Unified Memory GPU page faults]
1.88287s  126.66us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     3   0x2b1596600000  [Unified Memory GPU page faults]
1.88300s  85.120us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2b1596620000  [Unified Memory GPU page faults]
1.88309s  162.34us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     3   0x2b1596680000  [Unified Memory GPU page faults]
1.88325s  77.856us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2b1598e40000  [Unified Memory GPU page faults]
1.88333s  111.17us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    24   0x2b1596700000  [Unified Memory GPU page faults]
1.88345s  69.312us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2b1598f00000  [Unified Memory GPU page faults]
1.88412s  401.94ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         4        53                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [514]
1.88412s  394.98ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         3        52                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [515]
1.88413s  381.00ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        51                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [513]
1.88414s  140.74us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15979fc000  [Unified Memory GPU page faults]
1.88414s  104.93us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15987f8000  [Unified Memory GPU page faults]
1.88415s  189.22us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b1530a00000  [Unified Memory GPU page faults]
1.88417s  380.30ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        50                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [516]
1.88422s  3.7120us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b15987f0000  [Unified Memory Memcpy DtoD]
1.88422s  2.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f8000  [Unified Memory Memcpy DtoD]
1.88422s  3.0720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b15987f9000  [Unified Memory Memcpy DtoD]
1.88424s  4.4480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b15979f0000  [Unified Memory Memcpy DtoH]
1.88425s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979fc000  [Unified Memory Memcpy DtoH]
1.88425s  67.680us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15319f8000  [Unified Memory GPU page faults]
1.88425s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b15979fd000  [Unified Memory Memcpy DtoH]
1.88425s  6.4640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b15979f0000  [Unified Memory Memcpy HtoD]
1.88426s  2.7520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979fc000  [Unified Memory Memcpy HtoD]
1.88426s  3.4560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b15979fd000  [Unified Memory Memcpy HtoD]
1.88428s  1.5680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b1530a00000  [Unified Memory Memcpy DtoD]
1.88428s  5.3760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b1530a01000  [Unified Memory Memcpy DtoD]
1.88428s  4.3520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b15319f0000  [Unified Memory Memcpy DtoD]
1.88428s  82.368us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15311fc000  [Unified Memory GPU page faults]
1.88428s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15319f8000  [Unified Memory Memcpy DtoD]
1.88429s  3.0400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b15319f9000  [Unified Memory Memcpy DtoD]
1.88432s  4.4800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b15311f0000  [Unified Memory Memcpy DtoH]
1.88432s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15311fc000  [Unified Memory Memcpy DtoH]
1.88433s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b15311fd000  [Unified Memory Memcpy DtoH]
1.88433s  6.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b15311f0000  [Unified Memory Memcpy HtoD]
1.88433s  3.2320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15311fc000  [Unified Memory Memcpy HtoD]
1.88434s  3.5520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b15311fd000  [Unified Memory Memcpy HtoD]
2.26279s  179.07us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15979f0000  [Unified Memory GPU page faults]
2.26292s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979f0000  [Unified Memory Memcpy DtoH]
2.26292s  5.5680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b15979f1000  [Unified Memory Memcpy DtoH]
2.26295s  2.7200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979f0000  [Unified Memory Memcpy HtoD]
2.26295s  7.2320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b15979f1000  [Unified Memory Memcpy HtoD]
2.26297s  68.288us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15311f0000  [Unified Memory GPU page faults]
2.26299s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15311f0000  [Unified Memory Memcpy DtoH]
2.26299s  5.5360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b15311f1000  [Unified Memory Memcpy DtoH]
2.26301s  2.7200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15311f0000  [Unified Memory Memcpy HtoD]
2.26301s  7.8720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b15311f1000  [Unified Memory Memcpy HtoD]
2.27758s  83.936us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15987f0000  [Unified Memory GPU page faults]
2.27764s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f0000  [Unified Memory Memcpy DtoD]
2.27765s  5.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b15987f1000  [Unified Memory Memcpy DtoD]
2.27766s  40.224us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15319f0000  [Unified Memory GPU page faults]
2.27769s  1.8240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15319f0000  [Unified Memory Memcpy DtoD]
2.27769s  6.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b15319f1000  [Unified Memory Memcpy DtoD]
2.28620s  414.30us           (8169 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         3        52                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [525]
2.28622s  165.44us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    56   0x2b15311fc000  [Unified Memory GPU page faults]
2.28622s  1.0783ms           (8169 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        51                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [529]
2.28624s  665.08us           (8200 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         4        53                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [531]
2.28625s  434.98us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    22   0x2b15309fc000  [Unified Memory GPU page faults]
2.28626s  441.28us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    29   0x2b15319f8000  [Unified Memory GPU page faults]
2.28634s  4.7360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b15311f0000  [Unified Memory Memcpy DtoH]
2.28635s  2.7840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b15311fc000  [Unified Memory Memcpy DtoH]
2.28635s  6.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b15311f0000  [Unified Memory Memcpy HtoD]
2.28636s  4.2880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b15311fc000  [Unified Memory Memcpy HtoD]
2.28639s  233.41us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    15   0x2b15979fc000  [Unified Memory GPU page faults]
2.28647s  391.36us           (8169 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        50                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [532]
2.28654s  159.94us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    13   0x2b1530a00000  [Unified Memory GPU page faults]
